date,data,cols
1949-01-01 00:00:00,112,passengers_count
1949-01-01 01:00:00,118,passengers_count
1949-01-01 02:00:00,132,passengers_count
1949-01-01 03:00:00,129,passengers_count
1949-01-01 04:00:00,121,passengers_count
1949-01-01 05:00:00,135,passengers_count
1949-01-01 06:00:00,148,passengers_count
1949-01-01 07:00:00,148,passengers_count
1949-01-01 08:00:00,136,passengers_count
1949-01-01 09:00:00,119,passengers_count
1949-01-01 10:00:00,104,passengers_count
1949-01-01 11:00:00,118,passengers_count
1949-01-01 12:00:00,115,passengers_count
1949-01-01 13:00:00,126,passengers_count
1949-01-01 14:00:00,141,passengers_count
1949-01-01 15:00:00,135,passengers_count
1949-01-01 16:00:00,125,passengers_count
1949-01-01 17:00:00,149,passengers_count
1949-01-01 18:00:00,170,passengers_count
1949-01-01 19:00:00,170,passengers_count
1949-01-01 20:00:00,158,passengers_count
1949-01-01 21:00:00,133,passengers_count
1949-01-01 22:00:00,114,passengers_count
1949-01-01 23:00:00,140,passengers_count
1949-01-02 00:00:00,145,passengers_count
1949-01-02 01:00:00,150,passengers_count
1949-01-02 02:00:00,178,passengers_count
1949-01-02 03:00:00,163,passengers_count
1949-01-02 04:00:00,172,passengers_count
1949-01-02 05:00:00,178,passengers_count
1949-01-02 06:00:00,199,passengers_count
1949-01-02 07:00:00,199,passengers_count
1949-01-02 08:00:00,184,passengers_count
1949-01-02 09:00:00,162,passengers_count
1949-01-02 10:00:00,146,passengers_count
1949-01-02 11:00:00,166,passengers_count
1949-01-02 12:00:00,171,passengers_count
1949-01-02 13:00:00,180,passengers_count
1949-01-02 14:00:00,193,passengers_count
1949-01-02 15:00:00,181,passengers_count
1949-01-02 16:00:00,183,passengers_count
1949-01-02 17:00:00,218,passengers_count
1949-01-02 18:00:00,230,passengers_count
1949-01-02 19:00:00,242,passengers_count
1949-01-02 20:00:00,209,passengers_count
1949-01-02 21:00:00,191,passengers_count
1949-01-02 22:00:00,172,passengers_count
1949-01-02 23:00:00,194,passengers_count
1949-01-03 00:00:00,196,passengers_count
1949-01-03 01:00:00,196,passengers_count
1949-01-03 02:00:00,236,passengers_count
1949-01-03 03:00:00,235,passengers_count
1949-01-03 04:00:00,229,passengers_count
1949-01-03 05:00:00,243,passengers_count
1949-01-03 06:00:00,264,passengers_count
1949-01-03 07:00:00,272,passengers_count
1949-01-03 08:00:00,237,passengers_count
1949-01-03 09:00:00,211,passengers_count
1949-01-03 10:00:00,180,passengers_count
1949-01-03 11:00:00,201,passengers_count
1949-01-03 12:00:00,204,passengers_count
1949-01-03 13:00:00,188,passengers_count
1949-01-03 14:00:00,235,passengers_count
1949-01-03 15:00:00,227,passengers_count
1949-01-03 16:00:00,234,passengers_count
1949-01-03 17:00:00,264,passengers_count
1949-01-03 18:00:00,302,passengers_count
1949-01-03 19:00:00,293,passengers_count
1949-01-03 20:00:00,259,passengers_count
1949-01-03 21:00:00,229,passengers_count
1949-01-03 22:00:00,203,passengers_count
1949-01-03 23:00:00,229,passengers_count
1949-01-04 00:00:00,242,passengers_count
1949-01-04 01:00:00,233,passengers_count
1949-01-04 02:00:00,267,passengers_count
1949-01-04 03:00:00,269,passengers_count
1949-01-04 04:00:00,270,passengers_count
1949-01-04 05:00:00,315,passengers_count
1949-01-04 06:00:00,364,passengers_count
1949-01-04 07:00:00,347,passengers_count
1949-01-04 08:00:00,312,passengers_count
1949-01-04 09:00:00,274,passengers_count
1949-01-04 10:00:00,237,passengers_count
1949-01-04 11:00:00,278,passengers_count
1949-01-04 12:00:00,284,passengers_count
1949-01-04 13:00:00,277,passengers_count
1949-01-04 14:00:00,317,passengers_count
1949-01-04 15:00:00,313,passengers_count
1949-01-04 16:00:00,318,passengers_count
1949-01-04 17:00:00,374,passengers_count
1949-01-04 18:00:00,413,passengers_count
1949-01-04 19:00:00,405,passengers_count
1949-01-04 20:00:00,355,passengers_count
1949-01-04 21:00:00,306,passengers_count
1949-01-04 22:00:00,271,passengers_count
1949-01-04 23:00:00,306,passengers_count
1949-01-05 00:00:00,315,passengers_count
1949-01-05 01:00:00,301,passengers_count
1949-01-05 02:00:00,356,passengers_count
1949-01-05 03:00:00,348,passengers_count
1949-01-05 04:00:00,355,passengers_count
1949-01-05 05:00:00,422,passengers_count
1949-01-05 06:00:00,465,passengers_count
1949-01-05 07:00:00,467,passengers_count
1949-01-05 08:00:00,404,passengers_count
1949-01-05 09:00:00,347,passengers_count
1949-01-05 10:00:00,305,passengers_count
1949-01-05 11:00:00,336,passengers_count
1949-01-05 12:00:00,340,passengers_count
1949-01-05 13:00:00,318,passengers_count
1949-01-05 14:00:00,362,passengers_count
1949-01-05 15:00:00,348,passengers_count
1949-01-05 16:00:00,363,passengers_count
1949-01-05 17:00:00,435,passengers_count
1949-01-05 18:00:00,491,passengers_count
1949-01-05 19:00:00,505,passengers_count
1949-01-05 20:00:00,404,passengers_count
1949-01-05 21:00:00,359,passengers_count
1949-01-05 22:00:00,310,passengers_count
1949-01-05 23:00:00,337,passengers_count
1949-01-06 00:00:00,360,passengers_count
1949-01-06 01:00:00,342,passengers_count
1949-01-06 02:00:00,406,passengers_count
1949-01-06 03:00:00,396,passengers_count
1949-01-06 04:00:00,420,passengers_count
1949-01-06 05:00:00,472,passengers_count
1949-01-06 06:00:00,548,passengers_count
1949-01-06 07:00:00,559,passengers_count
1949-01-06 08:00:00,463,passengers_count
1949-01-06 09:00:00,407,passengers_count
1949-01-06 10:00:00,362,passengers_count
1949-01-06 11:00:00,405,passengers_count
1949-01-06 12:00:00,417,passengers_count
1949-01-06 13:00:00,391,passengers_count
1949-01-06 14:00:00,419,passengers_count
1949-01-06 15:00:00,461,passengers_count
1949-01-06 16:00:00,472,passengers_count
1949-01-06 17:00:00,535,passengers_count
1949-01-06 18:00:00,622,passengers_count
1949-01-06 19:00:00,606,passengers_count
1949-01-06 20:00:00,508,passengers_count
1949-01-06 21:00:00,461,passengers_count
1949-01-06 22:00:00,390,passengers_count
1949-01-06 23:00:00,432,passengers_count
